CURR_TIME,STATUS,Status code,Longitude,Latitude
2015-Mar-19 01:00:02,surfaced,1,-85.967742,29.997564
2015-Mar-19 01:00:02,surfaced,1,-85.967559,29.999111
2015-Mar-19 01:00:02,surfaced,1,-85.967966,29.999475
2015-Mar-19 01:00:02,surfaced,1,-85.967844,29.999179
2015-Mar-19 01:00:01,surfaced,1,-85.966201,29.998096
2015-Mar-19 01:00:02,surfaced,1,-85.967989,29.99825
2015-Mar-19 01:00:02,surfaced,1,-86.488318,30.075416
2015-Mar-19 01:00:02,surfaced,1,-85.997422,29.297294
2015-Mar-19 01:00:02,surfaced,1,-85.947361,30.061014
2015-Mar-19 01:00:02,surfaced,1,-85.697655,28.986134
2015-Mar-19 01:00:02,surfaced,1,-85.968083,30.040029
2015-Mar-19 01:00:02,surfaced,1,-85.967817,30.028309
2015-Mar-19 01:00:02,surfaced,1,-85.968015,30.027746
2015-Mar-19 01:00:02,surfaced,1,-85.967987,30.001139
2015-Mar-19 01:00:02,surfaced,1,-85.968042,30.004406
2015-Mar-19 01:00:01,surfaced,1,-85.967879,29.997514
2015-Mar-19 01:10:00,surfaced,1,-85.967956,30.00851
2015-Mar-19 01:10:00,surfaced,1,-86.495668,30.067708
2015-Mar-19 01:10:00,surfaced,1,-85.913775,30.01728
2015-Mar-19 01:10:00,surfaced,1,-85.967801,30.038418
2015-Mar-19 01:10:00,surfaced,1,-85.67671,28.921347
2015-Mar-19 01:10:00,surfaced,1,-85.693871,28.980867
2015-Mar-19 01:10:00,surfaced,1,-85.86355,29.185642
2015-Mar-19 01:10:00,surfaced,1,-85.957296,29.680675
2015-Mar-19 01:10:00,surfaced,1,-85.968041,30.039142
2015-Mar-19 01:10:00,surfaced,1,-85.967946,30.037035
2015-Mar-19 01:10:00,surfaced,1,-85.967843,30.037134
2015-Mar-19 01:10:00,surfaced,1,-86.498421,30.070315
2015-Mar-19 01:10:00,surfaced,1,-85.968106,30.070064
2015-Mar-19 01:10:00,surfaced,1,-85.967831,30.024249
2015-Mar-19 01:10:00,surfaced,1,-85.710595,29.015919
2015-Mar-19 01:10:00,surfaced,1,-85.735906,29.065211
2015-Mar-19 01:10:00,surfaced,1,-85.708139,29.013915
2015-Mar-19 01:10:00,surfaced,1,-85.711883,29.018781
2015-Mar-19 01:10:00,surfaced,1,-85.673873,28.892679
2015-Mar-19 01:10:00,surfaced,1,-85.909977,29.220735
2015-Mar-19 01:10:00,surfaced,1,-85.68954,28.967578
2015-Mar-19 01:10:00,surfaced,1,-86.50239,30.074564
2015-Mar-19 01:10:00,surfaced,1,-85.96788,30.065723
2015-Mar-19 01:10:00,surfaced,1,-85.967942,30.024795
2015-Mar-19 01:10:00,surfaced,1,-86.06077,29.384441
2015-Mar-19 01:10:00,surfaced,1,-85.907012,29.217334
2015-Mar-19 01:10:00,surfaced,1,-85.894381,29.207493
2015-Mar-19 01:10:00,surfaced,1,-85.677669,28.924764
2015-Mar-19 01:10:00,surfaced,1,-85.674488,28.905707
2015-Mar-19 01:10:00,surfaced,1,-85.693884,28.980651
2015-Mar-19 01:10:00,surfaced,1,-85.712867,29.021756
2015-Mar-19 01:10:00,surfaced,1,-86.509212,30.062682
2015-Mar-19 01:10:00,surfaced,1,-85.967834,30.067562
2015-Mar-19 01:10:00,surfaced,1,-85.967975,30.027386
2015-Mar-19 01:10:00,surfaced,1,-86.067161,29.41468
2015-Mar-19 01:10:00,surfaced,1,-85.971539,29.270857
2015-Mar-19 01:10:00,surfaced,1,-85.959018,29.258879
2015-Mar-19 01:10:00,surfaced,1,-85.697283,28.9861
2015-Mar-19 01:10:00,surfaced,1,-85.69001,28.971555
2015-Mar-19 01:10:00,surfaced,1,-85.717674,29.03402
2015-Mar-19 01:00:01,surfaced,1,-85.715473,29.027603
2015-Mar-19 02:10:00,surfaced,1,-85.968034,29.998047
2015-Mar-19 02:10:00,surfaced,1,-86.534203,29.98612
2015-Mar-19 02:10:00,surfaced,1,-85.744014,29.07571
2015-Mar-19 02:10:00,surfaced,1,-85.723916,29.045269
2015-Mar-19 02:10:00,surfaced,1,-85.967564,29.997818
2015-Mar-19 02:10:00,surfaced,1,-85.966612,29.99733
2015-Mar-19 02:10:00,surfaced,1,-85.968048,29.997892
2015-Mar-19 02:10:00,surfaced,1,-85.967554,29.999681
2015-Mar-19 02:10:00,surfaced,1,-85.967113,29.998369
2015-Mar-19 02:10:00,surfaced,1,-85.966989,29.998428
2015-Mar-19 02:00:02,surfaced,1,-85.967684,29.998483
2015-Mar-19 02:10:00,surfaced,1,-85.967794,29.998308
2015-Mar-19 02:10:00,surfaced,1,-86.472876,30.03068
2015-Mar-19 02:10:00,surfaced,1,-85.824672,29.158213
2015-Mar-19 02:10:00,surfaced,1,-85.772425,29.114021
2015-Mar-19 02:10:00,surfaced,1,-85.967805,29.99913
2015-Mar-19 02:10:00,surfaced,1,-85.96801,29.998054
2015-Mar-19 02:10:00,surfaced,1,-85.967913,29.997452
2015-Mar-19 02:10:00,surfaced,1,-85.967767,29.99854
2015-Mar-19 02:10:00,surfaced,1,-85.968001,29.997963
2015-Mar-19 02:10:00,surfaced,1,-85.967777,29.998012
2015-Mar-19 02:00:01,surfaced,1,-85.966228,29.997507
2015-Mar-19 02:00:02,surfaced,1,-85.967972,29.998654
2015-Mar-19 02:00:02,surfaced,1,-85.967824,29.997946
2015-Mar-19 02:00:02,surfaced,1,-86.477297,30.055939
2015-Mar-19 02:00:02,surfaced,1,-85.891344,29.205682
2015-Mar-19 02:00:02,surfaced,1,-86.000933,29.302304
2015-Mar-19 02:00:02,surfaced,1,-85.967866,30.035989
2015-Mar-19 02:00:02,surfaced,1,-85.967995,30.003134
2015-Mar-19 02:00:02,surfaced,1,-85.967969,29.998282
2015-Mar-19 02:00:02,surfaced,1,-85.967762,29.998653
2015-Mar-19 02:00:02,surfaced,1,-85.967848,29.998409
2015-Mar-19 02:00:02,surfaced,1,-85.968047,29.998721
2015-Mar-19 02:00:01,surfaced,1,-85.967367,29.999465
2015-Mar-19 02:00:02,surfaced,1,-85.967574,29.997751
2015-Mar-19 02:00:02,surfaced,1,-86.486577,30.079054
2015-Mar-19 02:00:02,surfaced,1,-85.977611,29.277397
2015-Mar-19 02:00:02,surfaced,1,-85.948707,30.062418
2015-Mar-19 02:00:02,surfaced,1,-85.68992,28.967554
2015-Mar-19 02:00:02,surfaced,1,-85.96789,30.038767
2015-Mar-19 02:00:02,surfaced,1,-85.96802,30.027851
2015-Mar-19 02:00:02,surfaced,1,-85.967897,30.02668
2015-Mar-19 02:00:02,surfaced,1,-85.967869,30.000072
2015-Mar-19 02:00:02,surfaced,1,-85.967924,30.003339
2015-Mar-19 02:00:01,surfaced,1,-85.967488,29.998192
2015-Mar-19 02:10:00,surfaced,1,-85.967838,30.007443
2015-Mar-19 02:10:00,surfaced,1,-86.493928,30.071346
2015-Mar-19 02:10:00,surfaced,1,-85.915904,30.020593
2015-Mar-19 02:10:00,surfaced,1,-85.967915,30.03769
2015-Mar-19 02:10:00,surfaced,1,-85.673896,28.897349
2015-Mar-19 02:10:00,surfaced,1,-85.686137,28.962284
2015-Mar-19 02:10:00,surfaced,1,-85.843523,29.171824
2015-Mar-19 02:10:00,surfaced,1,-85.959259,29.677924
2015-Mar-19 02:10:00,surfaced,1,-85.967848,30.037881
2015-Mar-19 02:10:00,surfaced,1,-85.96806,30.036306
2015-Mar-19 02:10:00,surfaced,1,-85.967957,30.036405
2015-Mar-19 02:10:00,surfaced,1,-86.496681,30.073953
2015-Mar-19 02:10:00,surfaced,1,-85.967826,30.069014
2015-Mar-19 02:10:00,surfaced,1,-85.968034,30.023792
2015-Mar-19 02:10:00,surfaced,1,-85.702781,28.998378
2015-Mar-19 02:10:00,surfaced,1,-85.7264,29.048154
2015-Mar-19 02:10:00,surfaced,1,-85.700326,28.996373
2015-Mar-19 02:10:00,surfaced,1,-85.704068,29.00124
2015-Mar-19 02:10:00,surfaced,1,-85.67282,28.868091
2015-Mar-19 02:10:00,surfaced,1,-85.889112,29.205438
2015-Mar-19 02:10:00,surfaced,1,-85.683033,28.946916
2015-Mar-19 02:10:00,surfaced,1,-86.500449,30.078466
2015-Mar-19 02:10:00,surfaced,1,-85.967896,30.065109
2015-Mar-19 02:10:00,surfaced,1,-85.967824,30.023729
2015-Mar-19 02:10:00,surfaced,1,-86.051956,29.370001
2015-Mar-19 02:10:00,surfaced,1,-85.886516,29.202636
2015-Mar-19 02:10:00,surfaced,1,-85.874514,29.193642
2015-Mar-19 02:10:00,surfaced,1,-85.67485,28.900768
2015-Mar-19 02:10:00,surfaced,1,-85.67256,28.881412
2015-Mar-19 02:10:00,surfaced,1,-85.686149,28.962069
2015-Mar-19 02:10:00,surfaced,1,-85.705051,29.004214
2015-Mar-19 02:10:00,surfaced,1,-86.506472,30.066497
2015-Mar-19 02:10:00,surfaced,1,-85.967849,30.066949
2015-Mar-19 02:10:00,surfaced,1,-85.967857,30.02632
2015-Mar-19 02:10:00,surfaced,1,-86.067489,29.406862
2015-Mar-19 02:10:00,surfaced,1,-85.949807,29.251623
2015-Mar-19 02:10:00,surfaced,1,-85.936328,29.239977
2015-Mar-19 02:10:00,surfaced,1,-85.689547,28.967521
2015-Mar-19 02:10:00,surfaced,1,-85.683194,28.951414
2015-Mar-19 02:10:00,surfaced,1,-85.709448,29.016595
2015-Mar-19 02:00:01,surfaced,1,-85.707656,29.010061
2015-Mar-19 03:10:00,surfaced,1,-85.967322,29.998115
2015-Mar-19 03:10:00,surfaced,1,-86.528146,29.987352
2015-Mar-19 03:10:00,surfaced,1,-85.7327,29.059177
2015-Mar-19 03:10:00,surfaced,1,-85.714869,29.028078
2015-Mar-19 03:10:00,surfaced,1,-85.967767,29.997361
2015-Mar-19 03:10:00,surfaced,1,-85.96716,29.998657
2015-Mar-19 03:10:00,surfaced,1,-85.967336,29.997961
2015-Mar-19 03:10:00,surfaced,1,-85.967757,29.999223
2015-Mar-19 03:10:00,surfaced,1,-85.967958,29.999129
2015-Mar-19 03:10:00,surfaced,1,-85.967834,29.999188
2015-Mar-19 03:00:02,surfaced,1,-85.967887,29.998025
2015-Mar-19 03:10:00,surfaced,1,-85.967998,29.997851
2015-Mar-19 03:10:00,surfaced,1,-86.469949,30.034095
2015-Mar-19 03:10:00,surfaced,1,-85.807971,29.143983
2015-Mar-19 03:10:00,surfaced,1,-85.758896,29.100166
2015-Mar-19 03:10:00,surfaced,1,-85.968008,29.998672
2015-Mar-19 03:10:00,surfaced,1,-85.967298,29.998123
2015-Mar-19 03:10:00,surfaced,1,-85.966807,29.998215
2015-Mar-19 03:10:00,surfaced,1,-85.96797,29.998082
2015-Mar-19 03:10:00,surfaced,1,-85.967289,29.998032
2015-Mar-19 03:10:00,surfaced,1,-85.967362,29.997513
2015-Mar-19 03:00:01,surfaced,1,-85.967395,29.998876
2015-Mar-19 03:00:02,surfaced,1,-85.967854,29.997588
2015-Mar-19 03:00:02,surfaced,1,-85.96773,29.998055
2015-Mar-19 03:00:02,surfaced,1,-86.474581,30.059516
2015-Mar-19 03:00:02,surfaced,1,-85.871368,29.191481
2015-Mar-19 03:00:02,surfaced,1,-85.985917,29.285367
2015-Mar-19 03:00:02,surfaced,1,-85.967981,30.035261
2015-Mar-19 03:00:02,surfaced,1,-85.967877,30.002068
2015-Mar-19 03:00:02,surfaced,1,-85.967554,29.997783
2015-Mar-19 03:00:02,surfaced,1,-85.967965,29.998196
2015-Mar-19 03:00:02,surfaced,1,-85.968051,29.997951
2015-Mar-19 03:00:02,surfaced,1,-85.967929,29.997654
2015-Mar-19 03:00:01,surfaced,1,-85.967891,29.999616
2015-Mar-19 03:00:02,surfaced,1,-85.967777,29.997293
2015-Mar-19 03:00:02,surfaced,1,-86.484836,30.082691
2015-Mar-19 03:00:02,surfaced,1,-85.959282,29.259469
2015-Mar-19 03:00:02,surfaced,1,-85.950052,30.063822
2015-Mar-19 03:00:02,surfaced,1,-85.683412,28.946892
2015-Mar-19 03:00:02,surfaced,1,-85.968004,30.038039
2015-Mar-19 03:00:02,surfaced,1,-85.967902,30.026784
2015-Mar-19 03:00:02,surfaced,1,-85.967779,30.025613
2015-Mar-19 03:00:02,surfaced,1,-85.967751,29.999005
2015-Mar-19 03:00:02,surfaced,1,-85.967806,30.002272
2015-Mar-19 03:00:01,surfaced,1,-85.968012,29.998343
2015-Mar-19 03:10:00,surfaced,1,-85.968041,30.006985
2015-Mar-19 03:10:00,surfaced,1,-86.492187,30.074983
2015-Mar-19 03:10:00,surfaced,1,-85.918032,30.023906
2015-Mar-19 03:10:00,surfaced,1,-85.96803,30.036962
2015-Mar-19 03:10:00,surfaced,1,-85.67284,28.872762
2015-Mar-19 03:10:00,surfaced,1,-85.680245,28.940582
2015-Mar-19 03:10:00,surfaced,1,-85.82494,29.158272
2015-Mar-19 03:10:00,surfaced,1,-85.961221,29.675173
2015-Mar-19 03:10:00,surfaced,1,-85.967962,30.037152
2015-Mar-19 03:10:00,surfaced,1,-85.967867,30.035045
2015-Mar-19 03:10:00,surfaced,1,-85.968072,30.035677
2015-Mar-19 03:10:00,surfaced,1,-86.49494,30.07759
2015-Mar-19 03:10:00,surfaced,1,-85.967841,30.068401
2015-Mar-19 03:10:00,surfaced,1,-85.967916,30.022725
2015-Mar-19 03:10:00,surfaced,1,-85.695083,28.980032
2015-Mar-19 03:10:00,surfaced,1,-85.717352,29.030963
2015-Mar-19 03:10:00,surfaced,1,-85.692588,28.977799
2015-Mar-19 03:10:00,surfaced,1,-85.696357,28.983066
2015-Mar-19 03:10:00,surfaced,1,-85.672513,28.843535
2015-Mar-19 03:10:00,surfaced,1,-85.869137,29.191236
2015-Mar-19 03:10:00,surfaced,1,-85.677662,28.924821
2015-Mar-19 03:10:00,surfaced,1,-86.498709,30.082103
2015-Mar-19 03:10:00,surfaced,1,-85.967911,30.064496
2015-Mar-19 03:10:00,surfaced,1,-85.968028,30.023271
2015-Mar-19 03:10:00,surfaced,1,-86.039065,29.350855
2015-Mar-19 03:10:00,surfaced,1,-85.866432,29.188084
2015-Mar-19 03:10:00,surfaced,1,-85.854357,29.179231
2015-Mar-19 03:10:00,surfaced,1,-85.673503,28.876277
2015-Mar-19 03:10:00,surfaced,1,-85.671661,28.856829
2015-Mar-19 03:10:00,surfaced,1,-85.680258,28.940366
2015-Mar-19 03:10:00,surfaced,1,-85.697276,28.986157
2015-Mar-19 03:10:00,surfaced,1,-86.504431,30.070531
2015-Mar-19 03:10:00,surfaced,1,-85.967865,30.066336
2015-Mar-19 03:10:00,surfaced,1,-85.96806,30.025862
2015-Mar-19 03:10:00,surfaced,1,-86.067816,29.399044
2015-Mar-19 03:10:00,surfaced,1,-85.92782,29.23349
2015-Mar-19 03:10:00,surfaced,1,-85.915984,29.223989
2015-Mar-19 03:10:00,surfaced,1,-85.68304,28.946859
2015-Mar-19 03:10:00,surfaced,1,-85.677314,28.9297
2015-Mar-19 03:10:00,surfaced,1,-85.701634,28.999053
2015-Mar-19 03:00:01,surfaced,1,-85.699855,28.992349
2015-Mar-19 04:10:00,surfaced,1,-85.967846,29.998266
2015-Mar-19 04:10:00,surfaced,1,-86.52209,29.988583
2015-Mar-19 04:10:00,surfaced,1,-85.723648,29.041988
2015-Mar-19 04:10:00,surfaced,1,-85.707053,29.010537
2015-Mar-19 04:10:00,surfaced,1,-85.967994,29.99808
2015-Mar-19 04:10:00,surfaced,1,-85.968005,29.999417
2015-Mar-19 04:10:00,surfaced,1,-85.967861,29.998112
2015-Mar-19 04:10:00,surfaced,1,-85.96796,29.998765
2015-Mar-19 04:10:00,surfaced,1,-85.967841,29.998063
2015-Mar-19 04:10:00,surfaced,1,-85.968037,29.99873
2015-Mar-19 04:00:02,surfaced,1,-85.967793,29.998135
2015-Mar-19 04:10:00,surfaced,1,-85.966571,29.998005
2015-Mar-19 04:10:00,surfaced,1,-86.467303,30.03764
2015-Mar-19 04:10:00,surfaced,1,-85.792047,29.130876
2015-Mar-19 04:10:00,surfaced,1,-85.7466,29.084564
2015-Mar-19 04:10:00,surfaced,1,-85.96789,29.997606
2015-Mar-19 04:10:00,surfaced,1,-85.967822,29.998274
2015-Mar-19 04:10:00,surfaced,1,-85.967973,29.999584
2015-Mar-19 04:10:00,surfaced,1,-85.966937,29.997542
2015-Mar-19 04:10:00,surfaced,1,-85.967813,29.998183
2015-Mar-19 04:10:00,surfaced,1,-85.967886,29.997664
2015-Mar-19 04:00:01,surfaced,1,-85.967919,29.999027
2015-Mar-19 04:00:02,surfaced,1,-85.966428,29.997742
2015-Mar-19 04:00:02,surfaced,1,-85.967933,29.997598
2015-Mar-19 04:00:02,surfaced,1,-86.471866,30.063092
2015-Mar-19 04:00:02,surfaced,1,-85.851212,29.177069
2015-Mar-19 04:00:02,surfaced,1,-85.966106,29.265467
2015-Mar-19 04:00:02,surfaced,1,-85.967788,30.033999
2015-Mar-19 04:00:02,surfaced,1,-85.967759,30.001001
2015-Mar-19 04:00:02,surfaced,1,-85.967757,29.997326
2015-Mar-19 04:00:02,surfaced,1,-85.966932,29.997655
2015-Mar-19 04:00:02,surfaced,1,-85.967339,29.998019
2015-Mar-19 04:00:02,surfaced,1,-85.967538,29.998332
2015-Mar-19 04:00:01,surfaced,1,-85.967773,29.99855
2015-Mar-19 04:00:02,surfaced,1,-85.967707,29.99858
2015-Mar-19 04:00:02,surfaced,1,-86.483095,30.086328
2015-Mar-19 04:00:02,surfaced,1,-85.936592,29.240567
2015-Mar-19 04:00:02,surfaced,1,-85.951496,30.065337
2015-Mar-19 04:00:02,surfaced,1,-85.678041,28.924797
2015-Mar-19 04:00:02,surfaced,1,-85.967811,30.036777
2015-Mar-19 04:00:02,surfaced,1,-85.967784,30.025718
2015-Mar-19 04:00:02,surfaced,1,-85.967983,30.025155
2015-Mar-19 04:00:02,surfaced,1,-85.967954,29.998548
2015-Mar-19 04:00:02,surfaced,1,-85.968009,30.001815
2015-Mar-19 04:00:01,surfaced,1,-85.967597,29.997844
2015-Mar-19 04:10:00,surfaced,1,-85.967923,30.005919
2015-Mar-19 04:10:00,surfaced,1,-86.490446,30.078621
2015-Mar-19 04:10:00,surfaced,1,-85.920161,30.027219
2015-Mar-19 04:10:00,surfaced,1,-85.967837,30.0357
2015-Mar-19 04:10:00,surfaced,1,-85.672238,28.848192
2015-Mar-19 04:10:00,surfaced,1,-85.675891,28.917727
2015-Mar-19 04:10:00,surfaced,1,-85.808239,29.144042
2015-Mar-19 04:10:00,surfaced,1,-85.963184,29.672422
2015-Mar-19 04:10:00,surfaced,1,-85.968077,30.036424
2015-Mar-19 04:10:00,surfaced,1,-85.967982,30.034316
2015-Mar-19 04:10:00,surfaced,1,-85.967879,30.034415
2015-Mar-19 04:10:00,surfaced,1,-86.493199,30.081227
2015-Mar-19 04:10:00,surfaced,1,-85.967857,30.067788
2015-Mar-19 04:10:00,surfaced,1,-85.967799,30.021658
2015-Mar-19 04:10:00,surfaced,1,-85.687348,28.961449
2015-Mar-19 04:10:00,surfaced,1,-85.709331,29.01348
2015-Mar-19 04:10:00,surfaced,1,-85.68516,28.958697
2015-Mar-19 04:10:00,surfaced,1,-85.688622,28.964485
2015-Mar-19 04:10:00,surfaced,1,-85.672412,28.81903
2015-Mar-19 04:10:00,surfaced,1,-85.849044,29.177122
2015-Mar-19 04:10:00,surfaced,1,-85.674842,28.900825
2015-Mar-19 04:10:00,surfaced,1,-86.496968,30.08574
2015-Mar-19 04:10:00,surfaced,1,-85.96789,30.063759
2015-Mar-19 04:10:00,surfaced,1,-85.96791,30.022204
2015-Mar-19 04:10:00,surfaced,1,-86.026456,29.333614
2015-Mar-19 04:10:00,surfaced,1,-85.846404,29.174267
2015-Mar-19 04:10:00,surfaced,1,-85.834332,29.165411
2015-Mar-19 04:10:00,surfaced,1,-85.672897,28.851708
2015-Mar-19 04:10:00,surfaced,1,-85.671514,28.832282
2015-Mar-19 04:10:00,surfaced,1,-85.675904,28.917511
2015-Mar-19 04:10:00,surfaced,1,-85.68954,28.967578
2015-Mar-19 04:10:00,surfaced,1,-86.50239,30.074564
2015-Mar-19 04:10:00,surfaced,1,-85.96788,30.065723
2015-Mar-19 04:10:00,surfaced,1,-85.967942,30.024795
2015-Mar-19 04:10:00,surfaced,1,-86.06077,29.384441
2015-Mar-19 04:10:00,surfaced,1,-85.907012,29.217334
2015-Mar-19 04:10:00,surfaced,1,-85.894381,29.207493
2015-Mar-19 04:10:00,surfaced,1,-85.677669,28.924764
2015-Mar-19 04:10:00,surfaced,1,-85.674488,28.905707
2015-Mar-19 04:10:00,surfaced,1,-85.693884,28.980651
2015-Mar-19 04:00:01,surfaced,1,-85.692118,28.973772
2015-Mar-19 05:10:00,surfaced,1,-85.968049,29.997809
2015-Mar-19 05:10:00,surfaced,1,-86.516033,29.989814
2015-Mar-19 05:10:00,surfaced,1,-85.71501,29.02468
2015-Mar-19 05:10:00,surfaced,1,-85.699252,28.992824
2015-Mar-19 05:10:00,surfaced,1,-85.9679,29.998189
2015-Mar-19 05:10:00,surfaced,1,-85.967887,29.998351
2015-Mar-19 05:10:00,surfaced,1,-85.967028,29.997131
2015-Mar-19 05:10:00,surfaced,1,-85.967842,29.997699
2015-Mar-19 05:10:00,surfaced,1,-85.967425,29.997564
2015-Mar-19 05:10:00,surfaced,1,-85.967919,29.997664
2015-Mar-19 05:00:02,surfaced,1,-85.967378,29.997636
2015-Mar-19 05:10:00,surfaced,1,-85.967737,29.999374
2015-Mar-19 05:10:00,surfaced,1,-86.465002,30.041029
2015-Mar-19 05:10:00,surfaced,1,-85.778138,29.11733
2015-Mar-19 05:10:00,surfaced,1,-85.734832,29.068163
2015-Mar-19 05:10:00,surfaced,1,-85.967499,29.998283
2015-Mar-19 05:10:00,surfaced,1,-85.968025,29.997816
2015-Mar-19 05:10:00,surfaced,1,-85.967855,29.998517
2015-Mar-19 05:10:00,surfaced,1,-85.967782,29.998302
2015-Mar-19 05:10:00,surfaced,1,-85.967398,29.997684
2015-Mar-19 05:10:00,surfaced,1,-85.967495,29.998341
2015-Mar-19 05:00:01,surfaced,1,-85.967801,29.99796
2015-Mar-19 05:00:02,surfaced,1,-85.967594,29.999111
2015-Mar-19 05:00:02,surfaced,1,-85.967542,29.998275
2015-Mar-19 05:00:02,surfaced,1,-86.4698,30.066708
2015-Mar-19 05:00:02,surfaced,1,-85.831522,29.163653
2015-Mar-19 05:00:02,surfaced,1,-85.944876,29.247303
2015-Mar-19 05:00:02,surfaced,1,-85.967902,30.033271
2015-Mar-19 05:00:02,surfaced,1,-85.967962,30.000543
2015-Mar-19 05:00:02,surfaced,1,-85.967984,29.998044
2015-Mar-19 05:00:02,surfaced,1,-85.967777,29.998415
2015-Mar-19 05:00:02,surfaced,1,-85.967863,29.998171
2015-Mar-19 05:00:02,surfaced,1,-85.967741,29.997874
2015-Mar-19 05:00:01,surfaced,1,-85.967976,29.998092
2015-Mar-19 05:00:02,surfaced,1,-85.96791,29.998122
2015-Mar-19 05:00:02,surfaced,1,-86.481354,30.089966
2015-Mar-19 05:00:02,surfaced,1,-85.916248,29.224578
2015-Mar-19 05:00:02,surfaced,1,-85.95299,30.066908
2015-Mar-19 05:00:02,surfaced,1,-85.675222,28.900802
2015-Mar-19 05:00:02,surfaced,1,-85.967926,30.036049
2015-Mar-19 05:00:02,surfaced,1,-85.967988,30.02526
2015-Mar-19 05:00:02,surfaced,1,-85.967865,30.024089
2015-Mar-19 05:00:02,surfaced,1,-85.967836,29.997481
2015-Mar-19 05:00:02,surfaced,1,-85.967891,30.000748
2015-Mar-19 05:00:01,surfaced,1,-85.967801,29.997386
2015-Mar-19 05:10:00,surfaced,1,-85.967805,30.004852
2015-Mar-19 05:10:00,surfaced,1,-86.488705,30.082258
2015-Mar-19 05:10:00,surfaced,1,-85.92229,30.030532
2015-Mar-19 05:10:00,surfaced,1,-85.967951,30.034972
2015-Mar-19 05:10:00,surfaced,1,-85.672119,28.823667
2015-Mar-19 05:10:00,surfaced,1,-85.673082,28.893727
2015-Mar-19 05:10:00,surfaced,1,-85.792315,29.130935
2015-Mar-19 05:10:00,surfaced,1,-85.965146,29.669672
2015-Mar-19 05:10:00,surfaced,1,-85.967884,30.035162
2015-Mar-19 05:10:00,surfaced,1,-85.967789,30.033055
2015-Mar-19 05:10:00,surfaced,1,-85.967993,30.033687
2015-Mar-19 05:10:00,surfaced,1,-86.491459,30.084865
2015-Mar-19 05:10:00,surfaced,1,-85.967872,30.067175
2015-Mar-19 05:10:00,surfaced,1,-85.968002,30.021201
2015-Mar-19 05:10:00,surfaced,1,-85.681457,28.939746
2015-Mar-19 05:10:00,surfaced,1,-85.701517,28.995939
2015-Mar-19 05:10:00,surfaced,1,-85.679272,28.936991
2015-Mar-19 05:10:00,surfaced,1,-85.682422,28.943302
2015-Mar-19 05:10:00,surfaced,1,-85.672322,28.794619
2015-Mar-19 05:10:00,surfaced,1,-85.829355,29.163706
2015-Mar-19 05:10:00,surfaced,1,-85.673495,28.876335
2015-Mar-19 05:10:00,surfaced,1,-86.495227,30.089378
2015-Mar-19 05:10:00,surfaced,1,-85.968004,30.063031
2015-Mar-19 05:10:00,surfaced,1,-85.967792,30.021138
2015-Mar-19 05:10:00,surfaced,1,-86.011055,29.313797
2015-Mar-19 05:10:00,surfaced,1,-85.827267,29.160782
2015-Mar-19 05:10:00,surfaced,1,-85.817409,29.151654
2015-Mar-19 05:10:00,surfaced,1,-85.67276,28.827163
2015-Mar-19 05:10:00,surfaced,1,-85.671448,28.80784
2015-Mar-19 05:10:00,surfaced,1,-85.673384,28.893415
2015-Mar-19 05:10:00,surfaced,1,-85.683033,28.946916
2015-Mar-19 05:10:00,surfaced,1,-86.500449,30.078466
2015-Mar-19 05:10:00,surfaced,1,-85.967896,30.065109
2015-Mar-19 05:10:00,surfaced,1,-85.967824,30.023729
2015-Mar-19 05:10:00,surfaced,1,-86.051956,29.370001
2015-Mar-19 05:10:00,surfaced,1,-85.886516,29.202636
2015-Mar-19 05:10:00,surfaced,1,-85.874514,29.193642
2015-Mar-19 05:10:00,surfaced,1,-85.67485,28.900768
2015-Mar-19 05:10:00,surfaced,1,-85.67256,28.881412
2015-Mar-19 05:10:00,surfaced,1,-85.686149,28.962069
2015-Mar-19 05:00:01,surfaced,1,-85.684996,28.95415
2015-Mar-19 06:10:00,surfaced,1,-85.966622,29.997963
2015-Mar-19 06:10:00,surfaced,1,-86.509977,29.991045
2015-Mar-19 06:10:00,surfaced,1,-85.707194,29.007138
2015-Mar-19 06:10:00,surfaced,1,-85.691515,28.974248
2015-Mar-19 06:10:00,surfaced,1,-85.967782,29.997123
2015-Mar-19 06:10:00,surfaced,1,-85.967769,29.997284
2015-Mar-19 06:10:00,surfaced,1,-85.966958,29.998417
2015-Mar-19 06:10:00,surfaced,1,-85.96713,29.997767
2015-Mar-19 06:10:00,surfaced,1,-85.967332,29.997674
2015-Mar-19 06:10:00,surfaced,1,-85.967528,29.998341
2015-Mar-19 06:00:02,surfaced,1,-85.967902,29.997787
2015-Mar-19 06:10:00,surfaced,1,-85.96794,29.998917
2015-Mar-19 06:10:00,surfaced,1,-86.462701,30.044417
2015-Mar-19 06:10:00,surfaced,1,-85.764327,29.103705
2015-Mar-19 06:10:00,surfaced,1,-85.725029,29.051356
2015-Mar-19 06:10:00,surfaced,1,-85.968023,29.998434
2015-Mar-19 06:10:00,surfaced,1,-85.966598,29.997971
2015-Mar-19 06:10:00,surfaced,1,-85.968058,29.99806
2015-Mar-19 06:10:00,surfaced,1,-85.967985,29.997844
2015-Mar-19 06:10:00,surfaced,1,-85.967922,29.997835
2015-Mar-19 06:10:00,surfaced,1,-85.968019,29.998493
2015-Mar-19 06:00:01,surfaced,1,-85.967707,29.99807
